attempted_iteration,successful_optimizer_steps,processed_nimg,processed_kimg,loss,grad_scale,step_skipped,schedule,stage,next_loop_cur_tick,loss_ema,loss_reference,correction,signal_updates,adaptive_active,r_over_t_mean,gap_mean,elapsed_sec,peak_vram_gb
161,152,20608,20.608000,24.28221774,128,0,sigmoid,0,2,,,0,0,0,0.985386964571,0.0146130354293,137.409354,6.195546
162,153,20736,20.736000,23.71793842,128,0,sigmoid,0,2,,,0,0,0,0.985879321882,0.014120678118,138.134252,6.195546
163,154,20864,20.864000,23.26350760,128,0,sigmoid,0,2,,,0,0,0,0.985411737173,0.0145882628266,138.857574,6.195546
164,155,20992,20.992000,24.07687330,128,0,sigmoid,0,2,,,0,0,0,0.985831653484,0.0141683465163,139.582431,6.195546
165,156,21120,21.120000,22.10998893,128,0,sigmoid,0,2,,,0,0,0,0.986280141977,0.0137198580227,140.306816,6.195546
166,157,21248,21.248000,28.13616824,128,0,sigmoid,0,2,,,0,0,0,0.984476142814,0.0155238571856,141.035781,6.195546
167,158,21376,21.376000,25.17750573,128,0,sigmoid,0,2,,,0,0,0,0.985396916782,0.0146030832177,141.775641,6.195546
168,159,21504,21.504000,24.83956480,128,0,sigmoid,0,2,,,0,0,0,0.98513139726,0.0148686027395,142.506732,6.195546
169,160,21632,21.632000,24.13568592,128,0,sigmoid,0,2,,,0,0,0,0.985619798968,0.0143802010323,143.238604,6.195546
170,161,21760,21.760000,25.60614061,128,0,sigmoid,0,2,,,0,0,0,0.985017025515,0.0149829744854,143.971561,6.195546
171,162,21888,21.888000,21.70219755,128,0,sigmoid,0,2,,,0,0,0,0.986327095883,0.0136729041166,144.700459,6.195546
172,163,22016,22.016000,23.23805261,128,0,sigmoid,0,2,,,0,0,0,0.986079057812,0.0139209421882,145.429103,6.195546
173,164,22144,22.144000,23.28742790,128,0,sigmoid,0,2,,,0,0,0,0.985575874882,0.0144241251182,146.188602,6.195546
174,165,22272,22.272000,21.46978259,128,0,sigmoid,0,2,,,0,0,0,0.985844739112,0.0141552608876,146.920961,6.195546
175,166,22400,22.400000,24.77855706,128,0,sigmoid,0,2,,,0,0,0,0.98519069867,0.0148093013301,147.647620,6.195546
176,167,22528,22.528000,22.37860107,128,0,sigmoid,0,2,,,0,0,0,0.985604395607,0.0143956043929,148.380081,6.195546
177,168,22656,22.656000,23.88870430,128,0,sigmoid,0,2,,,0,0,0,0.984935405472,0.0150645945277,149.106764,6.195546
178,169,22784,22.784000,24.94058633,128,0,sigmoid,0,2,,,0,0,0,0.985082976615,0.0149170233853,149.841825,6.195546
179,170,22912,22.912000,23.37428892,128,0,sigmoid,0,2,,,0,0,0,0.98549905797,0.0145009420301,150.579815,6.195546
180,171,23040,23.040000,23.95097494,128,0,sigmoid,0,2,,,0,0,0,0.985515278451,0.014484721549,151.306549,6.195546
181,172,23168,23.168000,24.78456974,128,0,sigmoid,0,2,,,0,0,0,0.984973947296,0.0150260527038,152.038791,6.195546
182,173,23296,23.296000,23.74485493,128,0,sigmoid,0,2,,,0,0,0,0.985370221037,0.0146297789633,152.778786,6.195546
183,174,23424,23.424000,21.34223127,128,0,sigmoid,0,2,,,0,0,0,0.986230887764,0.013769112236,153.508245,6.195546
184,175,23552,23.552000,20.36023903,128,0,sigmoid,0,2,,,0,0,0,0.986646705728,0.0133532942723,154.253583,6.195546
185,176,23680,23.680000,22.96866274,128,0,sigmoid,0,2,,,0,0,0,0.985584505898,0.0144154941019,155.000719,6.195546
186,177,23808,23.808000,23.10347056,128,0,sigmoid,0,2,,,0,0,0,0.985363961469,0.0146360385307,155.733355,6.195546
187,178,23936,23.936000,23.01034784,128,0,sigmoid,0,2,,,0,0,0,0.985208066903,0.0147919330969,156.466694,6.195546
188,179,24064,24.064000,22.20965648,128,0,sigmoid,0,2,,,0,0,0,0.986094511365,0.0139054886348,157.197526,6.195546
189,180,24192,24.192000,23.20420861,128,0,sigmoid,0,2,,,0,0,0,0.98500616251,0.0149938374899,157.936813,6.195546
190,181,24320,24.320000,22.28234482,128,0,sigmoid,0,2,,,0,0,0,0.985751808085,0.0142481919155,158.676827,6.195546
